,DATE,SPEND,CLICKS,IMPRESSIONS,SEARCH_IMPRESSION_SHARE,CPC,ELIGIBLE_IMPRESSIONS
308,2022-11-05,8233.52,888.0,3766.0,1.25,9.271981981981982,3012.8
309,2022-11-06,10624.55,1112.0,4564.0,1.31,9.55445143884892,3483.969465648855
310,2022-11-07,11633.46,1270.0,6851.0,1.15,9.160204724409448,5957.391304347827
311,2022-11-08,12685.96,1335.0,7383.0,1.1600000000000001,9.502591760299625,6364.655172413793
312,2022-11-09,14913.710000000001,1492.0,7722.0,1.28,9.99578418230563,6032.8125
313,2022-11-10,13301.509999999998,1377.0,7595.0,1.37,9.659774872912127,5543.795620437956
314,2022-11-11,12730.77,1249.0,6434.0,1.33,10.192770216172939,4837.593984962406
315,2022-11-12,6812.14,689.0,3206.0,1.5,9.886995645863571,2137.3333333333335
316,2022-11-13,7286.39,795.0,3818.0,1.6,9.165270440251573,2386.25
317,2022-11-14,16623.42,1750.0,8466.0,1.6400000000000001,9.499097142857142,5162.195121951219
318,2022-11-15,16581.02,1715.0,8789.0,1.62,9.668233236151604,5425.308641975308
319,2022-11-16,14402.31,1650.0,7907.0,1.7,8.728672727272727,4651.176470588235
320,2022-11-17,14550.34,1734.0,8859.0,1.71,8.391199538638984,5180.701754385965
321,2022-11-18,13891.740000000002,1718.0,8455.0,1.67,8.085995343422585,5062.874251497006
322,2022-11-19,6787.47,940.0,4098.0,1.6600000000000001,7.2207127659574475,2468.6746987951806
323,2022-11-20,6575.82,938.0,4090.0,1.65,7.01046908315565,2478.787878787879
324,2022-11-21,9700.49,1386.0,7275.0,1.62,6.998910533910534,4490.740740740741
325,2022-11-22,11311.16,1424.0,7539.0,1.7200000000000002,7.943230337078652,4383.13953488372
326,2022-11-23,9688.92,1219.0,6157.0,1.83,7.94825266611977,3364.4808743169397
327,2022-11-24,5344.7,637.0,3006.0,1.88,8.390423861852433,1598.936170212766
328,2022-11-25,7714.86,771.0,3731.0,1.88,10.006303501945524,1984.5744680851064
329,2022-11-26,7813.139999999999,684.0,3190.0,1.9100000000000001,11.422719298245614,1670.1570680628272
330,2022-11-27,9319.93,743.0,3601.0,1.8900000000000001,12.543647375504712,1905.2910052910051
331,2022-11-28,25436.120000000003,1870.0,8963.0,1.8399999999999999,13.602203208556151,4871.195652173913
332,2022-11-29,22210.93,1626.0,7909.0,1.37,13.659858548585486,5772.992700729927
333,2022-11-30,5203.8,412.0,2032.0,0.53,12.630582524271846,3833.962264150943
334,2022-12-01,20318.24,1355.0,6780.0,1.33,14.995011070110703,5097.744360902256
335,2022-12-02,11501.859999999999,840.0,3607.0,0.48,13.692690476190474,7514.583333333334
336,2022-12-03,641.49,60.0,309.0,0.67,10.6915,461.19402985074623
337,2022-12-04,9154.380000000001,840.0,3405.0,1.09,10.89807142857143,3123.853211009174
338,2022-12-05,17434.24,1526.0,8159.0,1.24,11.424796854521626,6579.8387096774195
339,2022-12-06,18608.8,1663.0,8813.0,1.31,11.189897775105232,6727.480916030534
340,2022-12-07,18845.14,1662.0,8626.0,1.25,11.338832731648615,6900.8
341,2022-12-08,14811.300000000001,1462.0,7639.0,1.26,10.130848153214774,6062.6984126984125
342,2022-12-09,14525.34,1475.0,7111.0,1.03,9.84768813559322,6903.883495145631
343,2022-12-10,1955.78,243.0,1119.0,0.59,8.048477366255144,1896.6101694915255
344,2022-12-11,8014.19,972.0,4047.0,1.16,8.245051440329219,3488.7931034482763
345,2022-12-12,9290.44,1323.0,6804.0,1.4300000000000002,7.022252456538172,4758.0419580419575
346,2022-12-13,11890.57,1700.0,10278.0,1.25,6.99445294117647,8222.4
347,2022-12-14,8513.77,1438.0,7857.0,0.98,5.920563282336579,8017.34693877551
348,2022-12-15,7320.179999999999,1184.0,6482.0,1.13,6.182584459459459,5736.283185840709
349,2022-12-16,7787.67,1062.0,5617.0,1.3599999999999999,7.333022598870056,4130.14705882353
350,2022-12-17,4919.26,637.0,2950.0,1.35,7.7225431711146,2185.185185185185
351,2022-12-18,6334.12,692.0,3014.0,1.42,9.153352601156069,2122.5352112676055
352,2022-12-19,11936.44,1148.0,6376.0,1.1099999999999999,10.397595818815331,5744.144144144145
353,2022-12-20,14228.949999999999,1289.0,6992.0,1.65,11.038750969743987,4237.575757575758
354,2022-12-21,16529.11,1286.0,7151.0,1.8599999999999999,12.853118195956455,3844.623655913979
355,2022-12-22,16258.61,1176.0,6621.0,1.8599999999999999,13.825348639455783,3559.677419354839
356,2022-12-23,13061.85,968.0,4848.0,1.88,13.493646694214876,2578.723404255319
357,2022-12-24,6836.82,498.0,2199.0,1.71,13.728554216867469,1285.9649122807018
358,2022-12-25,6746.54,509.0,1966.0,1.64,13.254499017681729,1198.780487804878
359,2022-12-26,10487.87,685.0,3046.0,1.68,15.310759124087593,1813.095238095238
360,2022-12-27,14329.41,1032.0,4913.0,1.53,13.885087209302325,3211.111111111111
361,2022-12-28,10970.19,864.0,4254.0,1.29,12.696979166666667,3297.6744186046512
362,2022-12-29,7520.66,880.0,3983.0,1.3,8.546204545454545,3063.846153846154
363,2022-12-30,4783.8099999999995,683.0,3234.0,1.44,7.00411420204978,2245.8333333333335
364,2022-12-31,315.57,57.0,357.0,1.12,5.536315789473684,318.74999999999994
365,2023-01-01,1018.39,172.0,1053.0,1.35,5.920872093023256,780.0
366,2023-01-02,2331.95,350.0,1938.0,1.37,6.662714285714285,1414.5985401459852
367,2023-01-03,3865.8,594.0,3550.0,1.41,6.508080808080808,2517.7304964539007
368,2023-01-04,5658.43,846.0,4520.0,1.46,6.688451536643027,3095.8904109589043
369,2023-01-05,6904.4,905.0,4876.0,1.49,7.629171270718231,3272.48322147651
370,2023-01-06,7252.3099999999995,894.0,4924.0,1.49,8.112203579418344,3304.6979865771814
371,2023-01-07,5922.26,550.0,2946.0,1.51,10.767745454545455,1950.9933774834437
372,2023-01-08,8935.09,808.0,3781.0,1.55,11.058279702970298,2439.3548387096776
373,2023-01-09,11879.19,1139.0,6212.0,1.52,10.429490781387182,4086.842105263158
374,2023-01-10,12890.779999999999,1302.0,6297.0,1.5,9.900752688172043,4198.0
375,2023-01-11,12669.9,1155.0,6603.0,1.52,10.96961038961039,4344.078947368421
376,2023-01-12,13088.650000000001,1200.0,6370.0,1.46,10.907208333333335,4363.013698630137
377,2023-01-13,10790.59,986.0,5438.0,1.51,10.943803245436106,3601.3245033112585
378,2023-01-14,9640.96,715.0,3717.0,1.63,13.48386013986014,2280.3680981595094
379,2023-01-15,9228.99,742.0,3690.0,1.65,12.43799191374663,2236.3636363636365
380,2023-01-16,11596.310000000001,811.0,4316.0,1.5699999999999998,14.298779284833541,2749.0445859872616
381,2023-01-17,11651.1,938.0,5791.0,1.5299999999999998,12.421215351812368,3784.9673202614385
382,2023-01-18,13426.35,1041.0,6240.0,1.5299999999999998,12.897550432276658,4078.43137254902
383,2023-01-19,13171.4,1186.0,6518.0,1.54,11.105733558178752,4232.467532467533
384,2023-01-20,11770.77,985.0,5588.0,1.5899999999999999,11.950020304568529,3514.465408805032
385,2023-01-21,9744.970000000001,612.0,3204.0,1.6800000000000002,15.923153594771243,1907.1428571428569
386,2023-01-22,9324.04,542.0,2970.0,1.63,17.203025830258305,1822.0858895705524
387,2023-01-23,17140.26,1258.0,6917.0,1.5699999999999998,13.625007949125594,4405.732484076433
388,2023-01-24,16456.350000000002,1335.0,7242.0,1.56,12.326853932584271,4642.307692307692
389,2023-01-25,18794.019999999997,1541.0,8149.0,1.58,12.19598961713173,5157.594936708861
390,2023-01-26,17576.03,1441.0,7924.0,1.62,12.19710617626648,4891.358024691358
391,2023-01-27,14764.060000000001,1514.0,7834.0,1.6,9.751690885072657,4896.25
392,2023-01-28,11331.23,970.0,4710.0,1.73,11.681680412371133,2722.543352601156
393,2023-01-29,13013.73,869.0,4316.0,1.6800000000000002,14.975523590333717,2569.047619047619
394,2023-01-30,14842.47,1381.0,6751.0,1.0899999999999999,10.747624909485879,6193.577981651377
395,2023-01-31,14416.11,1484.0,7550.0,1.46,9.714359838274934,5171.232876712329
396,2023-02-01,17055.74,1504.0,7227.0,1.52,11.34025265957447,4754.605263157895
397,2023-02-02,16119.99,1559.0,7555.0,1.53,10.339955099422706,4937.908496732026
398,2023-02-03,17833.76,1877.0,8478.0,1.58,9.501204049014383,5365.822784810126
399,2023-02-04,13479.75,1257.0,5523.0,1.77,10.723747016706444,3120.338983050847
400,2023-02-05,14583.970000000001,1174.0,4905.0,1.68,12.422461669505964,2919.6428571428573
401,2023-02-06,18199.21,1658.0,7798.0,1.48,10.976604342581423,5268.918918918919
402,2023-02-07,17390.02,1718.0,7483.0,1.42,10.122246798603028,5269.718309859155
403,2023-02-08,17161.96,1686.0,7310.0,1.42,10.179098457888493,5147.8873239436625
404,2023-02-09,16054.02,1710.0,7627.0,1.45,9.388315789473685,5260.0
405,2023-02-10,16331.56,1663.0,7176.0,1.45,9.820541190619362,4948.9655172413795
406,2023-02-11,12341.14,1185.0,4604.0,1.6,10.414464135021097,2877.5
407,2023-02-12,10025.73,1042.0,4269.0,1.6600000000000001,9.621621880998081,2571.6867469879517
408,2023-02-13,16514.56,1782.0,7721.0,1.4900000000000002,9.267429854096521,5181.879194630872
409,2023-02-14,13242.17,1513.0,6472.0,1.2,8.75226040978189,5393.333333333334
410,2023-02-15,13016.14,1580.0,6505.0,1.17,8.23806329113924,5559.8290598290605
411,2023-02-16,13721.34,1666.0,7197.0,1.25,8.23609843937575,5757.6
412,2023-02-17,11813.58,1618.0,6560.0,1.25,7.301347342398023,5248.0
413,2023-02-18,8950.14,1298.0,4931.0,1.35,6.8953312788906,3652.592592592592
414,2023-02-19,8028.889999999999,1241.0,4716.0,1.4,6.469693795326349,3368.571428571429
415,2023-02-20,9273.58,1643.0,6371.0,1.27,5.644297017650639,5016.535433070866
416,2023-02-21,8787.94,1718.0,7203.0,1.3199999999999998,5.115215366705471,5456.818181818183
417,2023-02-22,8548.43,1709.0,7090.0,1.27,5.002007021650088,5582.677165354331
418,2023-02-23,6655.69,1610.0,7324.0,1.24,4.1339689440993785,5906.451612903225
419,2023-02-24,5732.07,1360.0,6309.0,1.29,4.214757352941176,4890.697674418605
420,2023-02-25,4249.04,1061.0,4092.0,1.3399999999999999,4.0047502356267675,3053.731343283582
421,2023-02-26,3621.2,921.0,3572.0,1.28,3.9318132464712265,2790.625
422,2023-02-27,5436.09,1442.0,6177.0,1.22,3.7698266296809986,5063.114754098361
423,2023-02-28,4878.79,1424.0,6310.0,1.26,3.426116573033708,5007.936507936508
424,2023-03-01,6352.889999999999,1462.0,7370.0,1.4700000000000002,4.345341997264022,5013.60544217687
425,2023-03-02,7022.57,1680.0,7656.0,1.46,4.18010119047619,5243.835616438357
426,2023-03-03,5282.139999999999,1394.0,6676.0,1.48,3.7891965566714485,4510.810810810811
427,2023-03-04,3401.4000000000005,876.0,3707.0,1.6099999999999999,3.882876712328768,2302.4844720496894
428,2023-03-05,2894.67,858.0,3731.0,1.63,3.373741258741259,2288.9570552147243
429,2023-03-06,4652.51,1447.0,6820.0,1.54,3.2152798894263994,4428.571428571428
430,2023-03-07,5677.46,1596.0,7112.0,1.56,3.5573057644110277,4558.974358974358
431,2023-03-08,5901.14,1696.0,7598.0,1.6099999999999999,3.4794457547169815,4719.2546583850935
432,2023-03-09,7888.64,1881.0,8142.0,1.6400000000000001,4.193854332801702,4964.634146341463
433,2023-03-10,7181.59,1531.0,7082.0,1.68,4.69078380143697,4215.476190476191
434,2023-03-11,6110.23,1168.0,4647.0,1.77,5.231361301369863,2625.423728813559
435,2023-03-12,5913.16,963.0,4022.0,1.76,6.140353063343717,2285.2272727272725
436,2023-03-13,12378.0,1714.0,8408.0,1.74,7.221703617269545,4832.183908045977
437,2023-03-14,14634.59,1952.0,9687.0,1.78,7.497228483606557,5442.134831460674
438,2023-03-15,14884.62,1914.0,9149.0,1.74,7.776708463949844,5258.045977011494
439,2023-03-16,15664.56,1911.0,9028.0,1.76,8.197048665620095,5129.545454545455
440,2023-03-17,14714.48,1609.0,7836.0,1.7999999999999998,9.145108763206961,4353.333333333334
441,2023-03-18,10415.609999999999,1031.0,4781.0,1.87,10.102434529582927,2556.6844919786095
442,2023-03-19,10858.6,1009.0,4924.0,1.83,10.761744301288404,2690.710382513661
443,2023-03-20,15657.800000000001,1563.0,8791.0,1.7400000000000002,10.017786308381318,5052.298850574712
444,2023-03-21,19251.99,1668.0,9132.0,1.77,11.541960431654678,5159.322033898305
445,2023-03-22,20813.28,2001.0,10185.0,1.7799999999999998,10.401439280359819,5721.910112359551
446,2023-03-23,20790.079999999998,2066.0,10723.0,1.76,10.06296224588577,6092.613636363636
447,2023-03-24,20466.62,1860.0,9451.0,1.81,11.003559139784945,5221.546961325967
448,2023-03-25,13069.740000000002,1292.0,5220.0,1.87,10.115897832817339,2791.4438502673797
449,2023-03-26,10871.77,1167.0,4968.0,1.85,9.315998286203943,2685.4054054054054
450,2023-03-27,16986.86,2044.0,9831.0,1.74,8.31059686888454,5650.0
451,2023-03-28,18615.92,2151.0,10211.0,1.6800000000000002,8.654542073454207,6077.97619047619
452,2023-03-29,14247.470000000001,1390.0,6702.0,1.24,10.249978417266188,5404.8387096774195
453,2023-03-30,13727.06,1778.0,8059.0,1.5,7.7205061867266584,5372.666666666667
454,2023-03-31,2096.9700000000003,191.0,932.0,1.13,10.978900523560212,824.778761061947
455,2023-04-01,9092.81,1214.0,4922.0,1.68,7.48995881383855,2929.761904761905
456,2023-04-02,10657.189999999999,1412.0,5824.0,1.78,7.547584985835693,3271.9101123595506
457,2023-04-03,15419.49,1940.0,9002.0,1.62,7.9481907216494845,5556.79012345679
458,2023-04-04,15432.81,1983.0,9626.0,1.65,7.782556732223903,5833.939393939394
459,2023-04-05,16502.9,2147.0,9658.0,1.68,7.686492780624127,5748.809523809524
460,2023-04-06,15570.88,2152.0,9689.0,1.65,7.235539033457249,5872.121212121212
461,2023-04-07,12844.75,1817.0,8417.0,1.72,7.069207484865163,4893.604651162791
462,2023-04-08,8284.17,1293.0,5302.0,1.79,6.406937354988399,2962.0111731843576
463,2023-04-09,9212.529999999999,1388.0,5560.0,1.78,6.637269452449567,3123.5955056179773
464,2023-04-10,12023.49,1855.0,8609.0,1.64,6.48166576819407,5249.39024390244
465,2023-04-11,12470.4,1896.0,8913.0,1.5699999999999998,6.577215189873417,5677.070063694268
466,2023-04-12,11820.41,1930.0,9271.0,1.6,6.124564766839378,5794.375
467,2023-04-13,11965.81,1852.0,9370.0,1.62,6.461020518358531,5783.95061728395
468,2023-04-14,9819.58,1643.0,7625.0,1.53,5.97661594643944,4983.660130718954
469,2023-04-15,5929.72,1005.0,4187.0,1.71,5.900218905472637,2448.5380116959063
470,2023-04-16,6448.26,1232.0,5661.0,1.73,5.233977272727273,3272.2543352601156
471,2023-04-17,12444.76,2392.0,11926.0,1.67,5.2026588628762545,7141.317365269461
472,2023-04-18,12278.21,2277.0,10819.0,1.69,5.392274923144488,6401.775147928995
473,2023-04-19,12560.93,2399.0,11178.0,1.68,5.235902459358066,6653.571428571428
474,2023-04-20,10938.119999999999,2133.0,9351.0,1.6600000000000001,5.128045007032348,5633.1325301204815
475,2023-04-21,10464.08,1820.0,8187.0,1.64,5.749494505494505,4992.073170731707
476,2023-04-22,7167.99,1351.0,5481.0,1.71,5.305692079940784,3205.263157894737
477,2023-04-23,7035.23,1326.0,5213.0,1.66,5.305603318250377,3140.3614457831327
478,2023-04-24,9454.92,1757.0,8148.0,1.57,5.381286283437678,5189.808917197452
479,2023-04-25,9179.84,1669.0,8049.0,1.6099999999999999,5.500203714799281,4999.378881987578
480,2023-04-26,10241.84,1816.0,8789.0,1.61,5.639779735682819,5459.0062111801235
481,2023-04-27,10313.67,1806.0,8456.0,1.61,5.71078073089701,5252.173913043478
482,2023-04-28,9799.17,1561.0,7222.0,1.6400000000000001,6.277495195387572,4403.658536585365
483,2023-04-29,5793.04,952.0,3968.0,1.73,6.085126050420168,2293.64161849711
484,2023-04-30,6605.16,979.0,4118.0,1.75,6.746843718079673,2353.1428571428573
485,2023-05-01,11180.14,1343.0,6948.0,1.39,8.324750558451228,4998.561151079137
486,2023-05-02,11288.15,1889.0,9260.0,1.5899999999999999,5.97572789835892,5823.899371069183
487,2023-05-03,7303.5,1621.0,7840.0,1.47,4.505552128315855,5333.333333333333
488,2023-05-04,12647.49,1774.0,8524.0,1.58,7.129363021420518,5394.93670886076
489,2023-05-05,11594.57,1704.0,7981.0,1.63,6.804325117370892,4896.319018404908
490,2023-05-06,7738.070000000001,1194.0,4624.0,1.79,6.480795644891122,2583.240223463687
491,2023-05-07,8146.1900000000005,1330.0,5114.0,1.79,6.1249548872180455,2856.983240223464
492,2023-05-08,11950.93,1521.0,7781.0,1.5699999999999998,7.857284681130835,4956.0509554140135
493,2023-05-09,11933.490000000002,1772.0,8544.0,1.6400000000000001,6.734475169300227,5209.756097560975
494,2023-05-10,10539.01,1717.0,8423.0,1.64,6.138037274315667,5135.975609756098
495,2023-05-11,11293.89,1761.0,8578.0,1.7,6.413339011925042,5045.882352941177
496,2023-05-12,10343.0,1511.0,7065.0,1.71,6.845135671740569,4131.578947368421
497,2023-05-13,7520.719999999999,1003.0,3993.0,1.81,7.498225324027915,2206.0773480662983
498,2023-05-14,6346.73,890.0,3658.0,1.7999999999999998,7.131157303370786,2032.2222222222224
499,2023-05-15,11559.61,1489.0,7200.0,1.58,7.763337810611149,4556.962025316456
500,2023-05-16,12035.3,1756.0,8277.0,1.55,6.85381548974943,5340.0
501,2023-05-17,12343.8,1834.0,8921.0,1.5899999999999999,6.730534351145038,5610.691823899371
502,2023-05-18,12504.06,2029.0,9543.0,1.63,6.16267126663381,5854.601226993866
503,2023-05-19,10800.82,1706.0,7842.0,1.63,6.331078546307151,4811.042944785277
504,2023-05-20,7343.12,1235.0,4906.0,1.75,5.945846153846154,2803.4285714285716
505,2023-05-21,7373.9800000000005,1030.0,4292.0,1.77,7.159203883495146,2424.8587570621467
506,2023-05-22,13611.75,1493.0,7544.0,1.56,9.117046215673142,4835.897435897436
507,2023-05-23,11764.36,1432.0,7573.0,1.53,8.215335195530727,4949.673202614379
508,2023-05-24,11934.460000000001,1643.0,8239.0,1.53,7.263822276323799,5384.967320261438
509,2023-05-25,11314.57,1586.0,7737.0,1.56,7.134029003783102,4959.615384615385
510,2023-05-26,11225.05,1508.0,6996.0,1.69,7.443667108753315,4139.644970414201
511,2023-05-27,6809.78,897.0,3693.0,1.7799999999999998,7.591727982162764,2074.719101123596
512,2023-05-28,7490.1,867.0,3330.0,1.79,8.639100346020761,1860.3351955307262
513,2023-05-29,13171.560000000001,1274.0,4572.0,1.71,10.33874411302983,2673.684210526316
514,2023-05-30,14147.37,1653.0,8236.0,1.58,8.558602540834846,5212.658227848101
515,2023-05-31,12904.86,1761.0,8229.0,1.38,7.328143100511074,5963.04347826087
516,2023-06-01,12308.48,1821.0,8522.0,1.67,6.759187259747391,5102.994011976049
517,2023-06-02,12210.92,1679.0,8353.0,1.71,7.272733770101251,4884.795321637427
518,2023-06-03,9696.36,1395.0,5884.0,1.83,6.950795698924732,3215.3005464480875
519,2023-06-04,10535.15,1449.0,5970.0,1.8599999999999999,7.270634920634921,3209.677419354839
520,2023-06-05,11666.14,1530.0,7795.0,1.65,7.624928104575163,4724.242424242425
521,2023-06-06,12296.539999999999,1872.0,9896.0,1.62,6.568664529914529,6108.641975308641
522,2023-06-07,12197.47,1842.0,9434.0,1.67,6.62186210640608,5649.101796407186
523,2023-06-08,11893.53,1730.0,8781.0,1.6800000000000002,6.874872832369943,5226.785714285714
524,2023-06-09,9561.7,1448.0,7640.0,1.74,6.603383977900553,4390.80459770115
525,2023-06-10,6609.75,990.0,4269.0,1.8399999999999999,6.676515151515152,2320.108695652174
526,2023-06-11,6696.51,914.0,4226.0,1.85,7.326597374179431,2284.324324324324
527,2023-06-12,11265.08,1600.0,8349.0,1.65,7.040675,5060.0
528,2023-06-13,11346.69,1719.0,8472.0,1.65,6.600750436300175,5134.545454545455
529,2023-06-14,11587.28,1873.0,9018.0,1.63,6.1864815803523765,5532.515337423313
530,2023-06-15,11575.060000000001,1982.0,9378.0,1.6600000000000001,5.840090817356207,5649.3975903614455
531,2023-06-16,11825.66,1834.0,8936.0,1.73,6.448015267175572,5165.317919075144
532,2023-06-17,6767.400000000001,973.0,4745.0,1.7999999999999998,6.955190133607401,2636.1111111111113
533,2023-06-18,8226.28,1104.0,5032.0,1.8199999999999998,7.451340579710146,2764.835164835165
534,2023-06-19,11520.84,1364.0,7153.0,1.6400000000000001,8.446363636363637,4361.585365853658
535,2023-06-20,11829.039999999999,1613.0,8457.0,1.6600000000000001,7.333564786112833,5094.578313253011
536,2023-06-21,11864.37,1690.0,8502.0,1.65,7.020337278106509,5152.727272727273
537,2023-06-22,12443.07,1641.0,8430.0,1.6400000000000001,7.582614259597806,5140.243902439024
538,2023-06-23,11740.6,1480.0,7693.0,1.7200000000000002,7.932837837837838,4472.674418604651
539,2023-06-24,7815.68,930.0,4537.0,1.85,8.403956989247312,2452.4324324324325
540,2023-06-25,7696.25,815.0,4098.0,1.8399999999999999,9.443251533742332,2227.1739130434785
541,2023-06-26,16951.36,1526.0,8099.0,1.54,11.108361730013106,5259.090909090909
542,2023-06-27,14194.210000000001,1577.0,8666.0,1.6099999999999999,9.000767279644895,5382.608695652174
543,2023-06-28,12472.04,1726.0,8377.0,1.67,7.225979142526072,5016.167664670659
544,2023-06-29,11000.529999999999,1666.0,8045.0,1.65,6.602959183673469,4875.757575757576
545,2023-06-30,8755.77,1422.0,7098.0,1.63,6.157362869198312,4354.601226993866
546,2023-07-01,6813.44,952.0,4607.0,1.83,7.156974789915966,2517.486338797814
547,2023-07-02,5806.79,705.0,4008.0,1.83,8.236581560283687,2190.1639344262294
548,2023-07-03,11711.060000000001,1080.0,6299.0,1.71,10.843574074074075,3683.625730994152
549,2023-07-04,9034.34,808.0,4091.0,1.85,11.18111386138614,2211.3513513513512
550,2023-07-05,12019.259999999998,1266.0,7312.0,1.69,9.493886255924169,4326.627218934911
551,2023-07-06,12691.68,1450.0,8122.0,1.6,8.75288275862069,5076.25
552,2023-07-07,12379.949999999999,1361.0,7680.0,1.73,9.096216017634092,4439.306358381503
553,2023-07-08,8860.04,939.0,4499.0,1.8599999999999999,9.435612353567626,2418.8172043010754
554,2023-07-09,8493.039999999999,838.0,4317.0,1.85,10.13489260143198,2333.5135135135133
555,2023-07-10,12924.400000000001,1557.0,8002.0,1.5899999999999999,8.30083493898523,5032.704402515724
556,2023-07-11,12642.33,1727.0,8792.0,1.6,7.320399536768964,5495.0
557,2023-07-12,12246.07,1733.0,8847.0,1.63,7.066399307559146,5427.607361963191
558,2023-07-13,12624.16,1760.0,8955.0,1.62,7.172818181818181,5527.777777777777
559,2023-07-14,11339.49,1625.0,8720.0,1.72,6.978147692307692,5069.767441860466
560,2023-07-15,7612.25,1052.0,5096.0,1.8399999999999999,7.235979087452471,2769.5652173913045
561,2023-07-16,9120.3,1176.0,5365.0,1.85,7.755357142857142,2900.0
562,2023-07-17,12239.09,1587.0,8331.0,1.6800000000000002,7.712091997479521,4958.928571428571
563,2023-07-18,12178.210000000001,1663.0,8662.0,1.7,7.323036680697535,5095.294117647059
564,2023-07-19,12952.49,1746.0,8501.0,1.68,7.4183791523482245,5060.119047619048
565,2023-07-20,12429.289999999999,1560.0,7934.0,1.6,7.967493589743589,4958.75
566,2023-07-21,11774.929999999998,1468.0,7414.0,1.75,8.021069482288826,4236.571428571428
567,2023-07-22,6397.05,818.0,3886.0,1.85,7.820354523227384,2100.5405405405404
568,2023-07-23,6723.98,813.0,4017.0,1.85,8.270578105781057,2171.3513513513512
569,2023-07-24,16769.52,1654.0,8631.0,1.6800000000000002,10.138766626360338,5137.499999999999
570,2023-07-25,12251.880000000001,1497.0,7947.0,1.56,8.184288577154309,5094.2307692307695
571,2023-07-26,11523.560000000001,1547.0,8256.0,1.59,7.4489722042663224,5192.452830188679
572,2023-07-27,11129.14,1651.0,8377.0,1.6600000000000001,6.740847970926711,5046.385542168674
573,2023-07-28,10618.62,1627.0,7913.0,1.74,6.526502765826676,4547.701149425287
574,2023-07-29,8450.76,1168.0,4721.0,1.81,7.235239726027397,2608.2872928176794
575,2023-07-30,11292.66,1194.0,5174.0,1.8399999999999999,9.457839195979899,2811.9565217391305
576,2023-07-31,10394.880000000001,1386.0,7171.0,1.28,7.499913419913421,5602.34375
577,2023-08-01,10080.759999999998,1581.0,8528.0,1.51,6.376192283364958,5647.682119205298
578,2023-08-02,10708.57,1592.0,8063.0,1.6099999999999999,6.726488693467337,5008.074534161491
579,2023-08-03,10768.43,1706.0,8761.0,1.71,6.312092614302462,5123.391812865497
580,2023-08-04,10381.91,1525.0,7722.0,1.76,6.807809836065574,4387.5
581,2023-08-05,5778.25,868.0,3834.0,1.8199999999999998,6.656970046082949,2106.5934065934066
582,2023-08-06,6126.71,904.0,4150.0,1.83,6.77733407079646,2267.75956284153
583,2023-08-07,10608.25,1550.0,7852.0,1.67,6.844032258064516,4701.796407185629
584,2023-08-08,10644.810000000001,1804.0,8730.0,1.68,5.900670731707318,5196.428571428572
585,2023-08-09,10164.59,1723.0,8080.0,1.6400000000000001,5.899355774811376,4926.829268292682
586,2023-08-10,10707.53,1899.0,8901.0,1.69,5.638509741969458,5266.863905325444
587,2023-08-11,10196.91,1624.0,7537.0,1.71,6.278885467980295,4407.602339181287
588,2023-08-12,5506.07,890.0,4230.0,1.75,6.186595505617977,2417.1428571428573
589,2023-08-13,9574.45,1082.0,4856.0,1.8399999999999999,8.84884473197782,2639.130434782609
590,2023-08-14,12469.96,1490.0,7428.0,1.6,8.36910067114094,4642.5
591,2023-08-15,12447.95,1638.0,7688.0,1.63,7.599481074481075,4716.564417177914
592,2023-08-16,12085.060000000001,1589.0,7818.0,1.65,7.605449968533669,4738.181818181818
593,2023-08-17,12423.2,1665.0,7955.0,1.6600000000000001,7.461381381381382,4792.168674698794
594,2023-08-18,10937.449999999999,1586.0,7444.0,1.73,6.89624842370744,4302.890173410405
595,2023-08-19,6373.18,893.0,3823.0,1.81,7.136819708846585,2112.1546961325967
596,2023-08-20,10278.91,963.0,3880.0,1.8399999999999999,10.673842159916926,2108.695652173913
597,2023-08-21,12509.29,1560.0,7530.0,1.68,8.018775641025641,4482.142857142857
598,2023-08-22,13888.09,1671.0,8157.0,1.65,8.311244763614603,4943.636363636364
599,2023-08-23,13124.36,1704.0,8159.0,1.68,7.702089201877935,4856.547619047619
600,2023-08-24,13237.91,1722.0,8017.0,1.7,7.687520325203252,4715.882352941177
601,2023-08-25,12316.56,1466.0,7236.0,1.74,8.401473396998636,4158.620689655172
602,2023-08-26,7673.8,935.0,3950.0,1.8399999999999999,8.207272727272727,2146.739130434783
603,2023-08-27,6596.84,809.0,3887.0,1.8,8.154313967861558,2159.4444444444443
604,2023-08-28,19405.2,1692.0,8240.0,1.7200000000000002,11.468794326241134,4790.697674418604
605,2023-08-29,15561.84,1499.0,7657.0,1.56,10.381480987324883,4908.333333333333
606,2023-08-30,13779.880000000001,1469.0,6931.0,1.4,9.380449285228046,4950.714285714286
607,2023-08-31,11109.15,1476.0,6995.0,1.5,7.526524390243902,4663.333333333333
608,2023-09-01,11753.91,1395.0,6696.0,1.7,8.42574193548387,3938.823529411765
609,2023-09-02,7068.360000000001,837.0,3846.0,1.83,8.444874551971328,2101.639344262295
610,2023-09-03,6805.16,804.0,3811.0,1.83,8.464129353233831,2082.5136612021856
611,2023-09-04,11565.640000000001,1121.0,4907.0,1.7,10.317252453166816,2886.470588235294
612,2023-09-05,12523.13,1566.0,7829.0,1.59,7.996890166028097,4923.899371069182
