,SPEND,CLICKS,IMPRESSIONS,SEARCH_IMPRESSION_SHARE,CPC,ELIGIBLE_IMPRESSIONS,lag_SPEND,lag_CLICKS,lag_IMPRESSIONS,lag_ELIGIBLE_IMPRESSIONS,rolling_7_SPEND,rolling_14_SPEND,rolling_7_CLICKS,rolling_14_CLICKS,rolling_7_IMPRESSIONS,rolling_14_IMPRESSIONS,rolling_7_ELIGIBLE_IMPRESSIONS,rolling_14_ELIGIBLE_IMPRESSIONS
2023-05-29,13171.56,1274.0,4572.0,1.71,10.33874411302983,2673.684210526316,7490.1,867.0,3330.0,1860.3351955307264,10529.982857142857,10694.479285714286,1315.2857142857142,1449.2857142857142,6020.0,6676.071428571428,3720.377055012292,4123.082867510908
2023-05-30,14147.37,1653.0,8236.0,1.58,8.558602540834846,5212.658227848101,13171.56,1274.0,4572.0,2673.684210526316,10870.412857142857,10845.341428571428,1346.857142857143,1441.9285714285713,6114.714285714285,6673.142857142857,3757.946344331395,4113.987026642915
2023-05-31,12904.86,1761.0,8229.0,1.38,7.328143100511074,5963.04347826087,14147.37,1653.0,8236.0,5212.658227848101,11009.041428571427,10885.417142857143,1363.7142857142858,1436.7142857142858,6113.285714285715,6623.714285714285,3840.528652617028,4139.155001954451
2023-06-01,12308.48,1821.0,8522.0,1.67,6.759187259747391,5102.994011976049,12904.86,1761.0,8229.0,5963.04347826087,11151.028571428571,10871.447142857143,1397.2857142857142,1421.857142857143,6225.428571428572,6550.785714285715,3861.0113136685513,4085.4687723103207
2023-06-02,12210.92,1679.0,8353.0,1.71,7.272733770101251,4884.795321637427,12308.48,1821.0,8522.0,5102.994011976049,11291.867142857143,10972.16857142857,1421.7142857142858,1419.9285714285713,6419.285714285715,6587.285714285715,3967.4613638432975,4090.7367992283316
2023-06-03,9696.36,1395.0,5884.0,1.83,6.950795698924732,3215.3005464480875,12210.92,1679.0,8353.0,4884.795321637427,11704.235714285713,11140.257142857143,1492.857142857143,1431.357142857143,6732.285714285715,6657.142857142857,4130.401570318225,4120.15622601544
2023-06-04,10535.15,1449.0,5970.0,1.86,7.270634920634921,3209.677419354839,9696.36,1395.0,5884.0,3215.3005464480875,12139.242857142857,11366.054999999998,1576.0,1461.2857142857142,7109.428571428572,6777.0,4323.164745150241,4176.214701893489
2023-06-05,11666.14,1530.0,7795.0,1.65,7.624928104575163,4724.242424242425,10535.15,1449.0,5970.0,3209.677419354839,11924.182857142858,11227.082857142857,1612.5714285714287,1463.9285714285713,7569.857142857143,6794.928571428572,4616.101632823971,4168.239343918131
2023-06-06,12296.54,1872.0,9896.0,1.62,6.568664529914529,6108.641975308641,11666.14,1530.0,7795.0,4724.242424242425,11659.778571428571,11265.095714285713,1643.857142857143,1495.357142857143,7807.0,6960.857142857143,4744.099311032619,4251.022827682007
2023-06-07,12197.47,1842.0,9434.0,1.67,6.62186210640608,5649.101796407186,12296.54,1872.0,9896.0,6108.641975308641,11558.722857142857,11283.882142857141,1655.4285714285713,1509.5714285714287,7979.142857142857,7046.214285714285,4699.250499339236,4269.889575978132
2023-06-08,11893.53,1730.0,8781.0,1.6800000000000002,6.874872832369943,5226.785714285714,12197.47,1842.0,9434.0,5649.101796407186,11499.444285714286,11325.236428571428,1642.4285714285713,1519.857142857143,8016.142857142857,7120.785714285715,4716.935028240617,4288.973170954584
2023-06-09,9561.7,1448.0,7640.0,1.74,6.603383977900553,4390.80459770115,11893.53,1730.0,8781.0,5226.785714285714,11120.984285714288,11206.425714285713,1609.4285714285713,1515.5714285714287,7914.285714285715,7166.785714285715,4646.3649248211495,4306.913144332224
2023-06-10,6609.75,990.0,4269.0,1.84,6.676515151515152,2320.108695652174,9561.7,1448.0,7640.0,4390.80459770115,10680.039999999999,11192.137857142856,1551.5714285714287,1522.2142857142858,7683.571428571428,7207.928571428572,4518.480374707447,4324.440972512836
2023-06-11,6696.51,914.0,4226.0,1.85,7.326597374179431,2284.324324324324,6609.75,990.0,4269.0,2320.108695652174,10131.662857142857,11135.452857142856,1475.142857142857,1525.5714285714287,7434.428571428572,7271.928571428572,4386.287075417374,4354.725910283808
2023-06-12,11265.08,1600.0,8349.0,1.65,7.040675,5060.0,6696.51,914.0,4226.0,2284.324324324324,10074.368571428571,10999.275714285714,1485.142857142857,1548.857142857143,7513.571428571428,7541.714285714285,4434.252443382741,4525.177038103356
2023-06-13,11346.69,1719.0,8472.0,1.65,6.600750436300175,5134.545454545455,11265.08,1600.0,8349.0,5060.0,9938.675714285713,10799.227142857142,1463.2857142857142,1553.5714285714287,7310.142857142857,7558.571428571428,4295.095797559429,4519.597554296024
2023-06-14,11587.28,1873.0,9018.0,1.63,6.1864815803523765,5532.515337423313,11346.69,1719.0,8472.0,5134.545454545455,9851.505714285713,10705.114285714286,1467.7142857142858,1561.5714285714287,7250.714285714285,7614.928571428572,4278.440589133162,4488.845544236199
2023-06-15,11575.06,1982.0,9378.0,1.66,5.840090817356207,5649.3975903614455,11587.28,1873.0,9018.0,5532.515337423313,9806.01,10652.727142857142,1503.7142857142858,1573.0714285714287,7336.0,7676.071428571428,4338.813714286837,4527.874371263728
2023-06-16,11825.66,1834.0,8936.0,1.73,6.448015267175572,5165.317919075144,11575.06,1982.0,9378.0,5649.3975903614455,10129.432857142858,10625.208571428573,1558.857142857143,1584.142857142857,7521.142857142857,7717.714285714285,4449.458474483122,4547.911699652135
2023-06-17,6767.400000000001,973.0,4745.0,1.7999999999999998,6.955190133607401,2636.1111111111118,11825.66,1834.0,8936.0,5165.317919075144,10151.954285714286,10415.997142857143,1556.4285714285713,1554.0,7589.142857142857,7636.357142857143,4494.601676691542,4506.541025699494
2023-06-18,8226.28,1104.0,5032.0,1.82,7.451340579710146,2764.835164835165,6767.400000000001,973.0,4745.0,2636.1111111111118,10370.492857142857,10251.077857142856,1583.5714285714287,1529.357142857143,7704.285714285715,7569.357142857143,4563.246082478805,4474.766578948089
2023-06-19,11520.84,1364.0,7153.0,1.64,8.446363636363637,4361.585365853658,8226.28,1104.0,5032.0,2764.835164835165,10407.029999999999,10240.699285714285,1549.857142857143,1517.5,7533.428571428572,7523.5,4463.472563315042,4448.862503348892
2023-06-20,11829.04,1613.0,8457.0,1.66,7.333564786112833,5094.578313253011,11520.84,1364.0,7153.0,4361.585365853658,10475.937142857143,10207.30642857143,1534.7142857142858,1499.0,7531.285714285715,7420.714285714285,4457.762971701835,4376.429384630633
2023-06-21,11864.37,1690.0,8502.0,1.65,7.020337278106509,5152.727272727273,11829.04,1613.0,8457.0,5094.578313253011,10515.521428571428,10183.513571428572,1508.5714285714287,1488.142857142857,7457.571428571428,7354.142857142857,4403.507533888116,4340.974061510638
2023-06-22,12443.07,1641.0,8430.0,1.64,7.582614259597806,5140.243902439024,11864.37,1690.0,8502.0,5152.727272727273,10639.522857142858,10222.766428571429,1459.857142857143,1481.7857142857142,7322.142857142857,7329.071428571428,4330.771292756342,4334.792503521589
2023-06-23,11740.6,1480.0,7693.0,1.7200000000000002,7.932837837837838,4472.674418604651,12443.07,1641.0,8430.0,5140.243902439024,10627.371428571429,10378.402142857143,1409.2857142857142,1484.0714285714287,7144.571428571428,7332.857142857143,4231.822221260556,4340.640347871839
2023-06-24,7815.68,930.0,4537.0,1.85,8.403956989247312,2452.4324324324325,11740.6,1480.0,7693.0,4472.674418604651,10777.125714285716,10464.539999999999,1403.142857142857,1479.7857142857142,7114.857142857143,7352.0,4205.582410020746,4350.092043356143
2023-06-25,7696.25,815.0,4098.0,1.84,9.443251533742332,2227.1739130434785,7815.68,930.0,4537.0,2452.4324324324325,10701.407142857144,10535.95,1361.857142857143,1472.7142857142858,6981.428571428572,7342.857142857143,4128.77365976479,4346.009871121797
2023-06-26,10945.23,1196.0,6382.0,1.725,9.222009406693614,3804.891304347826,12383.52,1228.0,6318.0,3855.7616707616708,11258.242142857143,10840.728571428572,1370.857142857143,1465.0,7063.928571428572,7340.857142857143,4213.454797310248,4361.979662200283
2023-06-27,14194.21,1577.0,8666.0,1.61,9.000767279644895,5382.608695652174,16951.36,1526.0,8099.0,5259.090909090909,11815.077142857142,11145.507142857141,1379.857142857143,1457.2857142857142,7146.428571428572,7338.857142857143,4298.135934855706,4377.94945327877
2023-06-28,12472.04,1726.0,8377.0,1.67,7.225979142526072,5016.167664670659,14194.21,1577.0,8666.0,5382.608695652174,11901.887142857142,11208.704285714284,1385.0,1446.7857142857142,7128.571428571428,7293.071428571428,4278.627419419046,4341.067476653581
2023-06-29,11000.53,1666.0,8045.0,1.65,6.602959183673469,4875.757575757576,12472.04,1726.0,8377.0,5016.167664670659,11695.810000000001,11167.666428571427,1388.5714285714287,1424.2142857142858,7073.571428571428,7197.857142857143,4240.843658464554,4285.807475610448
2023-06-30,8755.77,1422.0,7098.0,1.63,6.157362869198312,4354.601226993866,11000.53,1666.0,8045.0,4875.757575757576,11269.405714285715,10948.388571428572,1380.2857142857142,1394.7857142857142,6988.571428571428,7066.571428571428,4223.976059663013,4227.8991404617855
2023-07-01,6813.44,952.0,4607.0,1.83,7.156974789915966,2517.486338797814,8755.77,1422.0,7098.0,4354.601226993866,11126.228571428572,10951.677142857143,1383.4285714285713,1393.2857142857142,6998.571428571428,7056.714285714285,4233.269474858068,4219.425942439407
2023-07-02,5806.79,705.0,4008.0,1.83,8.236581560283687,2190.1639344262294,6813.44,952.0,4607.0,2517.486338797814,10856.305714285716,10778.856428571427,1367.7142857142858,1364.7857142857142,6985.714285714285,6983.571428571428,4227.982335055604,4178.377997410197
2023-07-03,11711.06,1080.0,6299.0,1.71,10.843574074074075,3683.625730994152,5806.79,705.0,4008.0,2190.1639344262294,10107.691428571428,10792.44357142857,1304.0,1344.5,6728.571428571428,6922.571428571428,4002.9158810417816,4129.952309205946
2023-07-04,9034.34,808.0,4091.0,1.85,11.18111386138614,2211.3513513513512,11711.06,1080.0,6299.0,3683.625730994152,9370.567142857142,10592.822142857143,1194.142857142857,1287.0,6075.0,6610.714285714285,3549.8791175702354,3924.007526212971
2023-07-05,12019.259999999998,1266.0,7312.0,1.69,9.493886255924169,4326.627218934911,9034.34,808.0,4091.0,2211.3513513513512,9305.884285714286,10603.885714285714,1128.4285714285713,1256.7142857142858,5922.857142857143,6525.714285714285,3451.3733396079856,3865.0003795135162
2023-07-06,12691.68,1450.0,8122.0,1.6,8.75288275862069,5076.25,12019.259999999998,1266.0,7312.0,4326.627218934911,9547.477142857142,10621.64357142857,1097.5714285714287,1243.0714285714287,5933.857142857143,6503.714285714285,3480.015114499761,3860.429386482157
2023-07-07,12379.95,1361.0,7680.0,1.73,9.096216017634092,4439.306358381503,12691.68,1450.0,8122.0,5076.25,10065.217142857142,10667.311428571427,1088.857142857143,1234.5714285714287,6017.0,6502.785714285715,3492.1158475551374,3858.0459536090752
2023-07-08,8860.04,939.0,4499.0,1.86,9.435612353567626,2418.8172043010754,12379.95,1361.0,7680.0,4439.306358381503,10357.58857142857,10741.908571428572,1087.0,1235.2142857142858,6001.571428571428,6500.071428571428,3478.0202569127464,3855.644865885407
2023-07-09,8493.039999999999,838.0,4317.0,1.85,10.13489260143198,2333.5135135135133,8860.04,939.0,4499.0,2418.8172043010754,10741.33857142857,10798.822142857141,1106.0,1236.857142857143,6045.714285714285,6515.714285714285,3498.49876821093,3863.2405516332665
2023-07-10,12924.4,1557.0,8002.0,1.59,8.30083493898523,5032.704402515724,8493.039999999999,838.0,4317.0,2333.5135135135133,10914.672857142856,10511.182142857144,1174.142857142857,1239.0714285714287,6289.0,6508.785714285715,3691.2242927140114,3847.070086877896
2023-07-11,12642.33,1727.0,8792.0,1.6,7.320399536768964,5495.0,12924.4,1557.0,8002.0,5032.704402515724,11430.1,10400.333571428573,1305.4285714285713,1249.7857142857142,6960.571428571428,6517.785714285715,4160.316956806675,3855.0980371884552
2023-07-12,12246.07,1733.0,8847.0,1.63,7.066399307559146,5427.607361963191,12642.33,1727.0,8792.0,5495.0,11462.50142857143,10384.192857142858,1372.142857142857,1250.2857142857142,7179.857142857143,6551.357142857143,4317.599834382144,3884.486586995065
2023-07-13,12624.16,1760.0,8955.0,1.62,7.172818181818181,5527.777777777777,12246.07,1733.0,8847.0,5427.607361963191,11452.855714285713,10500.16642857143,1416.4285714285713,1257.0,7298.857142857143,6616.357142857143,4382.103802636112,3931.059458567936
2023-07-14,11339.49,1625.0,8720.0,1.72,6.978147692307692,5069.767441860466,12624.16,1760.0,8955.0,5527.777777777777,11304.218571428572,10684.717857142856,1454.142857142857,1271.5,7447.428571428572,6732.214285714285,4472.169671704535,3982.142759629836
2023-07-15,7612.25,1052.0,5096.0,1.84,7.235979087452471,2769.5652173913045,11339.49,1625.0,8720.0,5069.767441860466,11125.962857142857,10741.775714285714,1470.2857142857142,1278.642857142857,7532.714285714285,6767.142857142857,4522.276530717425,4000.1483938150855
2023-07-16,9120.3,1176.0,5365.0,1.85,7.755357142857142,2900.0,7612.25,1052.0,5096.0,2769.5652173913045,11215.57142857143,10978.455,1518.5714285714287,1312.2857142857142,7682.428571428572,6864.071428571428,4603.203171644066,4050.8509699274978
2023-07-17,12239.09,1587.0,8331.0,1.6800000000000002,7.712091997479521,4958.928571428571,9120.3,1176.0,5365.0,2900.0,11117.67,11016.17142857143,1522.857142857143,1348.5,7729.428571428572,7009.214285714285,4592.663767203044,4141.944029958528
2023-07-18,12178.21,1663.0,8662.0,1.7,7.323036680697535,5095.294117647059,12239.09,1587.0,8331.0,4958.928571428571,11051.367142857143,11240.733571428571,1513.7142857142858,1409.5714285714287,7710.857142857143,7335.714285714285,4535.562926866909,4347.939941836792
2023-07-19,12952.49,1746.0,8501.0,1.68,7.418379152348224,5060.119047619048,12178.21,1663.0,8662.0,5095.294117647059,11152.284285714286,11307.392857142857,1515.5714285714287,1443.857142857143,7661.428571428572,7420.642857142857,4483.064596246318,4400.332215314231
2023-07-20,12429.29,1560.0,7934.0,1.6,7.967493589743589,4958.75,12952.49,1746.0,8501.0,5060.119047619048,11124.445714285714,11288.650714285715,1487.0,1451.7142857142858,7515.571428571428,7407.214285714285,4401.774913706636,4391.939358171374
2023-07-21,11774.929999999998,1468.0,7414.0,1.75,8.021069482288826,4236.571428571428,12429.29,1560.0,7934.0,4958.75,11186.651428571427,11245.435,1464.5714285714287,1459.357142857143,7329.0,7388.214285714285,4282.746911808202,4377.458291756368
2023-07-22,6397.05,818.0,3886.0,1.85,7.820354523227384,2100.5405405405404,11774.929999999998,1468.0,7414.0,4236.571428571428,11013.051428571429,11069.507142857141,1431.142857142857,1450.7142857142858,7156.142857142857,7344.428571428572,4187.171957972378,4354.724244344901
2023-07-23,6723.98,813.0,4017.0,1.85,8.270578105781057,2171.3513513513512,6397.05,818.0,3886.0,2100.5405405405404,10670.720000000001,10943.145714285714,1379.2857142857142,1448.9285714285713,6963.571428571428,7323.0,4083.0792938797135,4343.14123276189
2023-07-24,9487.93,1155.0,5982.0,1.705,8.227433341467684,3632.7910602910606,11583.285,1236.0,6258.5,3619.02027027027,10999.584285714285,11066.526785714286,1372.2142857142858,1444.1785714285713,6933.928571428572,7315.285714285714,4095.7584424622237,4332.570745858856
2023-07-25,12251.88,1497.0,7947.0,1.56,8.184288577154309,5094.2307692307695,16769.52,1654.0,8631.0,5137.499999999999,11328.448571428571,11189.907857142856,1365.142857142857,1439.4285714285713,6904.285714285715,7307.571428571428,4108.437591044733,4322.000258955822
2023-07-26,11523.56,1547.0,8256.0,1.59,7.448972204266322,5192.452830188679,12251.88,1497.0,7947.0,5094.2307692307695,11124.315714285713,11138.3,1336.7142857142858,1426.142857142857,6869.285714285715,7265.357142857143,4127.3424171261095,4305.203506686214
2023-07-27,11129.14,1651.0,8377.0,1.66,6.740847970926711,5046.385542168674,11523.56,1547.0,8256.0,5192.452830188679,10938.58,11031.512857142856,1349.7142857142858,1418.357142857143,6932.571428571428,7224.071428571428,4139.861780293063,4270.818346999849
2023-07-28,10618.62,1627.0,7913.0,1.74,6.526502765826676,4547.701149425287,11129.14,1651.0,8377.0,5046.385542168674,10773.392857142857,10980.022142857142,1372.4285714285713,1418.5,7003.857142857143,7166.428571428572,4184.308883272186,4233.527897540193
2023-07-29,8450.76,1168.0,4721.0,1.81,7.235239726027397,2608.28729281768,10618.62,1627.0,7913.0,4547.701149425287,11066.779999999999,11039.915714285715,1422.4285714285713,1426.7857142857142,7123.142857142857,7139.642857142857,4256.844133597491,4222.008045784934
2023-07-30,11292.66,1194.0,5174.0,1.84,9.4578391959799,2811.9565217391305,8450.76,1168.0,4721.0,2608.28729281768,11719.448571428571,11195.084285714285,1476.857142857143,1428.0714285714287,7288.428571428572,7126.0,4348.359157938603,4215.719225909159
2023-07-31,10394.88,1386.0,7171.0,1.28,7.499913419913421,5602.34375,11292.66,1194.0,5174.0,2811.9565217391305,10808.785714285714,11063.354999999998,1438.5714285714287,1413.7142857142858,7079.857142857143,7043.142857142857,4414.765407938603,4261.677452949975
2023-08-01,10080.759999999998,1581.0,8528.0,1.51,6.376192283364958,5647.682119205298,10394.88,1386.0,7171.0,5602.34375,10498.625714285712,10913.537142857142,1450.5714285714287,1407.857142857143,7162.857142857143,7033.571428571428,4493.8298865063925,4301.133738775564
2023-08-02,10708.57,1592.0,8063.0,1.61,6.726488693467337,5008.074534161491,10080.759999999998,1581.0,8528.0,5647.682119205298,10382.198571428571,10753.257142857143,1457.0,1396.857142857143,7135.285714285715,7002.285714285715,4467.4901299310795,4297.4162735285945
2023-08-03,10768.43,1706.0,8761.0,1.71,6.312092614302462,5123.391812865497,10708.57,1592.0,8063.0,5008.074534161491,10330.66857142857,10634.624285714284,1464.857142857143,1407.2857142857142,7190.142857142857,7061.357142857143,4478.491025744912,4309.176403018987
2023-08-04,10381.91,1525.0,7722.0,1.76,6.807809836065574,4387.5,10768.43,1706.0,8761.0,5123.391812865497,10296.852857142858,10535.122857142856,1450.2857142857142,1411.357142857143,7162.857142857143,7083.357142857143,4455.6051472555855,4319.957015263885
2023-08-05,5778.25,868.0,3834.0,1.82,6.656970046082949,2106.5934065934066,10381.91,1525.0,7722.0,4387.5,9915.065714285714,10490.922857142858,1407.4285714285713,1414.9285714285713,7036.142857142857,7079.642857142857,4383.934592080689,4320.38936283909
2023-08-06,6126.71,904.0,4150.0,1.83,6.77733407079646,2267.75956284153,5778.25,868.0,3834.0,2106.5934065934066,9177.072857142857,10448.260714285714,1366.0,1421.4285714285713,6889.857142857143,7089.142857142857,4306.192169381032,4327.275663659818
2023-08-07,10608.25,1550.0,7852.0,1.67,6.844032258064516,4701.796407185629,6126.71,904.0,4150.0,2267.75956284153,9207.554285714286,10008.17,1389.4285714285713,1414.0,6987.142857142857,7033.5,4177.542548978979,4296.15397845879
2023-08-08,10644.81,1804.0,8730.0,1.68,5.900670731707318,5196.428571428572,10608.25,1550.0,7852.0,4701.796407185629,9288.132857142857,9893.379285714285,1421.2857142857142,1435.9285714285713,7016.0,7089.428571428572,4113.077756439447,4303.453821472919
2023-08-09,10164.59,1723.0,8080.0,1.64,5.899355774811376,4926.829268292682,10644.81,1804.0,8730.0,5196.428571428572,9210.421428571428,9796.31,1440.0,1448.5,7018.428571428572,7076.857142857143,4101.471289886759,4284.48070990892
2023-08-10,10707.53,1899.0,8901.0,1.69,5.638509741969458,5266.863905325444,10164.59,1723.0,8080.0,4926.829268292682,9201.721428571429,9766.194999999998,1467.5714285714287,1466.2142857142858,7038.428571428572,7114.285714285715,4121.967303095323,4300.229164420118
2023-08-11,10196.91,1624.0,7537.0,1.71,6.278885467980295,4407.602339181287,10707.53,1899.0,8901.0,5266.863905325444,9175.292857142858,9736.072857142857,1481.7142857142858,1466.0,7012.0,7087.428571428572,4124.839065835507,4290.222106545546
2023-08-12,5506.07,890.0,4230.0,1.75,6.186595505617977,2417.1428571428573,10196.91,1624.0,7537.0,4407.602339181287,9136.41,9525.737857142858,1484.857142857143,1446.142857142857,7068.571428571428,7052.357142857143,4169.203273056857,4276.568932568774
2023-08-13,9574.45,1082.0,4856.0,1.84,8.84884473197782,2639.130434782609,5506.07,890.0,4230.0,2417.1428571428573,9628.944285714286,9403.00857142857,1510.2857142857142,1438.142857142857,7169.428571428572,7029.642857142857,4222.256254762726,4264.224212071878
2023-08-14,12469.96,1490.0,7428.0,1.6,8.36910067114094,4642.5,9574.45,1082.0,4856.0,2639.130434782609,9894.902857142859,9551.22857142857,1501.7142857142858,1445.5714285714287,7108.857142857143,7048.0,4213.785339450493,4195.663944214736
2023-08-15,12447.95,1638.0,7688.0,1.63,7.599481074481075,4716.564417177914,12469.96,1490.0,7428.0,4642.5,10152.494285714285,9720.313571428573,1478.0,1449.642857142857,6960.0,6988.0,4145.233317414685,4129.155536927065
2023-08-16,12085.06,1589.0,7818.0,1.65,7.605449968533669,4738.181818181818,12447.95,1638.0,7688.0,4716.564417177914,10426.847142857145,9818.634285714286,1458.857142857143,1449.4285714285713,6922.571428571428,6970.5,4118.283681684561,4109.877485785661
2023-08-17,12423.2,1665.0,7955.0,1.66,7.461381381381382,4792.168674698794,12085.06,1589.0,7818.0,4738.181818181818,10671.942857142858,9936.832142857142,1425.4285714285713,1446.5,6787.428571428572,6912.928571428572,4050.4700773093255,4086.2186902023245
2023-08-18,10937.45,1586.0,7444.0,1.73,6.89624842370744,4302.890173410405,12423.2,1665.0,7955.0,4792.168674698794,10777.734285714285,9976.513571428572,1420.0,1450.857142857143,6774.142857142857,6893.071428571428,4035.511196484914,4080.17513116021
2023-08-19,6373.18,893.0,3823.0,1.81,7.136819708846585,2112.1546961325967,10937.45,1586.0,7444.0,4302.890173410405,10901.607142857145,10019.00857142857,1420.4285714285713,1452.642857142857,6716.0,6892.285714285715,3991.941459197734,4080.5723661272955
2023-08-20,10278.91,963.0,3880.0,1.84,10.673842159916926,2108.695652173913,6373.18,893.0,3823.0,2112.1546961325967,11002.244285714285,10315.594285714285,1403.4285714285713,1456.857142857143,6576.571428571428,6873.0,3916.1650616822058,4069.210658222466
2023-08-21,12509.29,1560.0,7530.0,1.68,8.018775641025641,4482.142857142857,10278.91,963.0,3880.0,2108.695652173913,11007.862857142858,10451.382857142858,1413.4285714285713,1457.5714285714287,6591.142857142857,6850.0,3893.2568984168997,4053.5211189336965
2023-08-22,13888.09,1671.0,8157.0,1.65,8.311244763614603,4943.636363636364,12509.29,1560.0,7530.0,4482.142857142857,11213.597142857145,10683.045714285716,1418.142857142857,1448.0714285714287,6658.142857142857,6809.071428571428,3925.6957479109637,4035.4645326628242
2023-08-23,13124.36,1704.0,8159.0,1.68,7.702089201877935,4856.547619047619,13888.09,1671.0,8157.0,4943.636363636364,11362.068571428574,10894.457857142857,1434.5714285714287,1446.7142857142858,6706.857142857143,6814.714285714285,3942.6051480346496,4030.4444148596053
2023-08-24,13237.91,1722.0,8017.0,1.7,7.687520325203252,4715.882352941177,13124.36,1704.0,8159.0,4856.547619047619,11478.455714285714,11075.199285714287,1442.7142857142858,1434.0714285714287,6715.714285714285,6751.571428571428,3931.7071020692756,3991.088589689301
2023-08-25,12316.56,1466.0,7236.0,1.74,8.401473396998636,4158.620689655172,13237.91,1722.0,8017.0,4715.882352941177,11675.471428571427,11226.602857142858,1425.5714285714287,1422.7857142857142,6686.0,6730.071428571428,3911.0971758185283,3973.3041861517218
2023-08-26,7673.8,935.0,3950.0,1.84,8.207272727272727,2146.739130434783,12316.56,1466.0,7236.0,4158.620689655172,11861.274285714286,11381.440714285714,1431.5714285714287,1426.0,6704.142857142857,6710.071428571428,3916.0378092902693,3953.989634244001
2023-08-27,6596.84,809.0,3887.0,1.8,8.154313967861558,2159.4444444444443,7673.8,935.0,3950.0,2146.739130434783,11335.264285714287,11168.754285714285,1409.5714285714287,1406.5,6705.142857142857,6640.857142857143,3923.2876367574877,3919.7263492198467
2023-08-28,8991.186666666666,1029.0,4901.666666666667,1.6666666666666667,8.563025740317054,3089.867724867725,10303.146666666667,1123.0,5185.666666666667,3067.2705314009663,11774.558571428572,11448.372142857143,1396.4761904761906,1405.142857142857,6656.666666666666,6638.333333333334,3940.7837535974586,3932.881088698573
2023-08-29,11385.533333333333,1249.0,5916.333333333333,1.5333333333333332,8.97173751277255,4020.2910052910056,12932.493333333334,1311.0,6421.333333333334,3987.8019323671497,12213.852857142858,11727.989999999998,1383.3809523809523,1403.7857142857142,6608.190476190476,6635.809523809524,3958.279870437429,3946.0358281772988
2023-08-30,13779.88,1469.0,6931.0,1.4,9.380449285228046,4950.714285714286,15561.84,1499.0,7657.0,4908.333333333333,12653.147142857142,12007.607857142855,1370.2857142857142,1402.4285714285713,6559.714285714285,6633.285714285715,3975.7759872774,3959.190567656025
2023-08-31,11109.15,1476.0,6995.0,1.5,7.526524390243902,4663.333333333333,13779.88,1469.0,6931.0,4950.714285714286,12349.038571428571,11913.747142857144,1335.142857142857,1388.9285714285713,6413.714285714285,6564.714285714285,3968.2689844762795,3949.9880432727773
2023-09-01,11753.91,1395.0,6696.0,1.7,8.42574193548387,3938.823529411765,11109.15,1476.0,6995.0,4663.333333333333,12268.66,11972.065714285713,1325.0,1375.2857142857142,6336.571428571428,6511.285714285715,3936.8693901557926,3923.9832829871602
2023-09-02,7068.360000000001,837.0,3846.0,1.83,8.444874551971328,2101.639344262295,11753.91,1395.0,6696.0,3938.823529411765,12182.168571428572,12021.721428571429,1311.0,1371.2857142857142,6321.714285714285,6512.928571428572,3930.426563559723,3923.2321864249966
2023-09-03,6805.16,804.0,3811.0,1.83,8.464129353233831,2082.5136612021856,7068.360000000001,837.0,3846.0,2101.639344262295,12211.92857142857,11773.596428571429,1310.2857142857142,1359.9285714285713,6310.857142857143,6508.0,3919.4364516679716,3921.3620442127294
2023-09-04,11565.64,1121.0,4907.0,1.7,10.317252453166816,2886.470588235294,6805.16,804.0,3811.0,2082.5136612021856,11091.99142857143,11706.192857142856,1228.7142857142858,1328.5714285714287,5834.714285714285,6320.642857142857,3647.4040107846417,3807.3854535764754
2023-09-05,12523.13,1566.0,7829.0,1.59,7.996890166028097,4923.899371069182,11565.64,1121.0,4907.0,2886.470588235294,10657.89,11608.695714285714,1238.2857142857142,1321.0714285714287,5859.285714285715,6297.214285714285,3649.6277304611913,3805.9756683931055
2023-09-06,12795.94,1665.0,8332.0,1.56,7.685249249249249,5341.025641025641,12523.13,1566.0,7829.0,4923.899371069182,10517.327142857144,11585.237142857144,1266.2857142857142,1318.2857142857142,6059.428571428572,6309.571428571428,3705.3864955056706,3840.581241391536
2023-09-07,12735.88,1773.0,8924.0,1.63,7.183237450648618,5474.846625766872,12795.94,1665.0,8332.0,5341.025641025641,10749.717142857144,11549.377857142857,1308.7142857142858,1321.9285714285713,6335.0,6374.357142857143,3821.3169658533193,3894.7929751647994
2023-09-08,12315.02,1750.0,8477.0,1.73,7.037154285714286,4900.0,12735.88,1773.0,8924.0,5474.846625766872,10829.875714285712,11549.267857142857,1359.4285714285713,1342.2142857142858,6589.428571428572,6463.0,3958.6278902230674,3947.74864018943
2023-09-09,7540.04,1074.0,4934.0,1.81,7.020521415270019,2725.966850828729,12315.02,1750.0,8477.0,4900.0,10897.25857142857,11539.71357142857,1393.2857142857142,1352.142857142857,6744.857142857143,6533.285714285715,4047.817534018272,3989.1220487889977
2023-09-10,7261.77,1022.0,4882.0,1.8,7.105450097847359,2712.222222222222,7540.04,1074.0,4934.0,2725.966850828729,10962.488571428572,11587.20857142857,1424.4285714285713,1367.357142857143,6897.857142857143,6604.357142857143,4137.7758998782765,4028.6061757731245
2023-09-11,12327.11,1511.0,8099.0,1.68,8.158246194573131,4820.833333333334,7261.77,1022.0,4882.0,2712.222222222222,11071.27,11081.630714285715,1480.142857142857,1354.4285714285713,7353.857142857143,6594.285714285715,4414.113434892283,4030.7587228384623
